id,Trust,POD,detail_01,detail_02,detail_03,detail_04,act,value
Inpatients,RCB,DC,H,HB,HB19,HB19Z,77,51
Inpatients,RCB,DC,H,HB,HB21,HB21B,1,6
Inpatients,RCB,DC,H,HB,HB21,HB21C,3,17
Inpatients,RCB,DC,H,HB,HB22,HB22B,15,50
Inpatients,RCB,DC,H,HB,HB22,HB22C,151,362
Inpatients,RCB,DC,H,HB,HB23,HB23B,12,28
Inpatients,RCB,DC,H,HB,HB23,HB23C,127,210
Inpatients,RCB,DC,H,HB,HB24,HB24B,2,3
Inpatients,RCB,DC,H,HB,HB24,HB24C,12,13
Inpatients,RCB,DC,H,HB,HB25,HB25F,8,7
Inpatients,RCB,DC,H,HB,HB25,HB25J,2,2
Inpatients,RCB,DC,H,HB,HB29,HB29Z,73,26
Inpatients,RCB,DC,H,HB,HB31,HB31Z,36,113
Inpatients,RCB,DC,H,HB,HB32,HB32A,12,35
Inpatients,RCB,DC,H,HB,HB32,HB32B,3,8
Inpatients,RCB,DC,H,HB,HB33,HB33D,4,10
Inpatients,RCB,DC,H,HB,HB33,HB33E,25,41
Inpatients,RCB,DC,H,HB,HB33,HB33G,6,9
Inpatients,RCB,DC,H,HB,HB34,HB34D,9,17
Inpatients,RCB,DC,H,HB,HB34,HB34E,55,65
Inpatients,RCB,DC,H,HB,HB34,HB34G,9,10
Inpatients,RCB,DC,H,HB,HB35,HB35B,5,6
Inpatients,RCB,DC,H,HB,HB35,HB35C,20,15
Inpatients,RCB,DC,H,HB,HB39,HB39Z,119,81
Inpatients,RCB,DC,H,HB,HB51,HB51Z,34,38
Inpatients,RCB,DC,H,HB,HB52,HB52B,1,4
Inpatients,RCB,DC,H,HB,HB53,HB53Z,13,12
Inpatients,RCB,DC,H,HB,HB54,HB54B,12,11
Inpatients,RCB,DC,H,HB,HB54,HB54C,35,34
Inpatients,RCB,DC,H,HB,HB55,HB55B,25,2
Inpatients,RCB,DC,H,HB,HB55,HB55C,229,40
Inpatients,RCB,DC,H,HB,HB56,HB56C,14,10
Inpatients,RCB,DC,H,HB,HB59,HB59Z,194,110
Inpatients,RCB,DC,H,HB,HB61,HB61B,12,66
Inpatients,RCB,DC,H,HB,HB61,HB61C,46,168
Inpatients,RCB,DC,H,HB,HB62,HB62B,5,16
Inpatients,RCB,DC,H,HB,HB62,HB62C,44,106
Inpatients,RCB,DC,H,HB,HB63,HB63Z,10,10
Inpatients,RCB,DC,H,HB,HB69,HB69Z,112,32
Inpatients,RCB,DC,H,HB,HB71,HB71C,5,14
Inpatients,RCB,DC,H,HB,HB72,HB72Z,24,58
Inpatients,RCB,DC,H,HB,HB73,HB73Z,12,10
Inpatients,RCB,DC,H,HB,HB79,HB79Z,25,7
Inpatients,RCB,DC,H,HB,HB99,HB99Z,18,5
Inpatients,RCB,DC,H,HC,HC05,HC05B,2,10
Inpatients,RCB,DC,H,HC,HC05,HC05C,6,14
Inpatients,RCB,DC,H,HC,HC06,HC06Z,5,4
Inpatients,RCB,DC,H,HC,HC12,HC12Z,27,16
Inpatients,RCB,DC,H,HC,HC20,HC20B,1,2
Inpatients,RCB,DC,H,HC,HC26,HC26C,3,2
Inpatients,RCB,DC,H,HC,HC27,HC27B,14,13
Inpatients,RCB,DC,H,HC,HC27,HC27C,66,46
Inpatients,RCB,DC,H,HC,HC28,HC28C,1,2
Inpatients,RCB,DC,H,HC,HC29,HC29Z,10,4
Inpatients,RCB,DC,H,HC,HC32,HC32B,3,2
Inpatients,RCB,DC,H,HC,HC32,HC32C,8,4
Inpatients,RCB,DC,H,HD,HD21,HD21A,3,1
Inpatients,RCB,DC,H,HD,HD21,HD21B,22,10
Inpatients,RCB,DC,H,HD,HD21,HD21C,18,7
Inpatients,RCB,DC,H,HD,HD23,HD23A,26,38
Inpatients,RCB,DC,H,HD,HD23,HD23B,282,144
Inpatients,RCB,DC,H,HD,HD23,HD23C,345,155
Inpatients,RCB,DC,H,HD,HD24,HD24A,13,10
Inpatients,RCB,DC,H,HD,HD24,HD24B,193,65
Inpatients,RCB,DC,H,HD,HD24,HD24C,135,46
Inpatients,RCB,DC,H,HD,HD25,HD25A,1,2
Inpatients,RCB,DC,H,HD,HD25,HD25B,28,19
Inpatients,RCB,DC,H,HD,HD26,HD26B,10,12
Inpatients,RCB,DC,H,HD,HD26,HD26C,9,3
Inpatients,RCB,DC,H,HD,HD39,HD39A,1,2
Inpatients,RCB,DC,H,HD,HD39,HD39B,9,3
Inpatients,RCB,DC,H,HD,HD39,HD39C,2,1
Inpatients,RCB,DC,H,HD,HD40,HD40A,3,4
Inpatients,RCB,DC,H,HD,HD40,HD40B,374,147
Inpatients,RCB,DC,H,HD,HD40,HD40C,68,27
Inpatients,RCB,DC,H,HR,HR06,HR06A,19,136
Inpatients,RCB,DC,H,HR,HR06,HR06B,2,11
Inpatients,RCB,DC,J,JA,JA12,JA12A,14,7
Inpatients,RCB,DC,J,JA,JA12,JA12B,23,9
Inpatients,RCB,DC,J,JA,JA12,JA12C,45,17
Inpatients,RCB,DC,J,JA,JA18,JA18B,2,2
Inpatients,RCB,DC,J,JA,JA18,JA18C,3,2
Inpatients,RCB,DC,J,JA,JA20,JA20A,5,12
Inpatients,RCB,DC,J,JA,JA20,JA20B,29,57
Inpatients,RCB,DC,J,JA,JA20,JA20C,64,118
Inpatients,RCB,DC,J,JA,JA21,JA21A,1,3
Inpatients,RCB,DC,J,JA,JA24,JA24A,7,10
Inpatients,RCB,DC,J,JA,JA24,JA24B,24,33
Inpatients,RCB,DC,J,JA,JA24,JA24C,68,82
Inpatients,RCB,DC,J,JA,JA25,JA25Z,2,3
Inpatients,RCB,DC,J,JA,JA26,JA26Z,3,9
Inpatients,RCB,DC,J,JC,JC01,JC01B,2,7
Inpatients,RCB,DC,J,JC,JC01,JC01C,1,1
Inpatients,RCB,DC,J,JC,JC03,JC03A,5,18
Inpatients,RCB,DC,J,JC,JC03,JC03B,10,20
Inpatients,RCB,DC,J,JC,JC03,JC03C,7,9
Inpatients,RCB,DC,J,JC,JC04,JC04A,13,23
Inpatients,RCB,DC,J,JC,JC04,JC04B,27,33
Inpatients,RCB,DC,J,JC,JC04,JC04C,56,49
Inpatients,RCB,DC,J,JC,JC05,JC05A,2,2
Inpatients,RCB,DC,J,JC,JC05,JC05B,2,2
Inpatients,RCB,DC,J,JC,JC05,JC05C,5,5
Inpatients,RCB,DC,J,JC,JC11,JC11Z,1,1
Inpatients,RCB,DC,J,JC,JC14,JC14Z,16,12
Inpatients,RCB,DC,J,JC,JC15,JC15Z,548,317
Inpatients,RCB,DC,J,JC,JC16,JC16Z,358,286
Inpatients,RCB,DC,J,JC,JC17,JC17Z,39,38
Inpatients,RCB,DC,J,JC,JC18,JC18Z,39,17
Inpatients,RCB,DC,J,JD,JD03,JD03A,29,5
Inpatients,RCB,DC,J,JD,JD03,JD03B,86,2
Inpatients,RCB,DC,J,JD,JD03,JD03C,86,3
Inpatients,RCB,DC,J,JD,JD04,JD04A,2,3
Inpatients,RCB,DC,J,JD,JD04,JD04B,12,6
Inpatients,RCB,DC,J,JD,JD04,JD04C,7,3
Inpatients,RCB,DC,J,JD,JD05,JD05B,1,1
Inpatients,RCB,DC,J,JD,JD06,JD06A,1,1
Inpatients,RCB,DC,J,JD,JD06,JD06B,1,1
Inpatients,RCB,DC,K,KA,KA03,KA03A,2,5
Inpatients,RCB,DC,K,KA,KA03,KA03B,2,4
Inpatients,RCB,DC,K,KA,KA05,KA05A,2,1
Inpatients,RCB,DC,K,KA,KA05,KA05B,2,1
Inpatients,RCB,DC,K,KA,KA06,KA06A,1,1
Inpatients,RCB,DC,K,KA,KA07,KA07Z,3,1
Inpatients,RCB,DC,K,KA,KA08,KA08Z,3,2
Inpatients,RCB,DC,K,KA,KA09,KA09B,1,2
Inpatients,RCB,DC,K,KB,KB02,KB02E,1,1
Inpatients,RCB,DC,K,KB,KB04,KB04Z,1,1
Inpatients,RCB,DC,K,KC,KC04,KC04Z,486,109
Inpatients,RCB,DC,K,KC,KC05,KC05B,152,62
Inpatients,RCB,DC,K,KC,KC05,KC05C,3,1
Inpatients,RCB,DC,K,KC,KC05,KC05D,3,1
Inpatients,RCB,DC,K,KC,KC05,KC05E,62,25
Inpatients,RCB,DC,K,KC,KC05,KC05F,6,2
Inpatients,RCB,DC,L,LA,LA04,LA04G,13,4
Inpatients,RCB,DC,L,LA,LA05,LA05Z,7,8
Inpatients,RCB,DC,L,LA,LA07,LA07C,1,1
Inpatients,RCB,DC,L,LA,LA07,LA07E,2,3
Inpatients,RCB,DC,L,LA,LA07,LA07G,1,1
Inpatients,RCB,DC,L,LA,LA08,LA08F,41,9
Inpatients,RCB,DC,L,LA,LA09,LA09H,13,4
Inpatients,RCB,DC,L,LB,LB06,LB06G,36,12
Inpatients,RCB,DC,L,LB,LB09,LB09D,62,47
Inpatients,RCB,DC,L,LB,LB13,LB13A,4,6
Inpatients,RCB,DC,L,LB,LB13,LB13B,4,6
Inpatients,RCB,DC,L,LB,LB14,LB14Z,298,145
Inpatients,RCB,DC,L,LB,LB15,LB15E,425,128
Inpatients,RCB,DC,L,LB,LB16,LB16B,1,1
Inpatients,RCB,DC,L,LB,LB16,LB16C,3,2
Inpatients,RCB,DC,L,LB,LB17,LB17Z,1047,213
Inpatients,RCB,DC,L,LB,LB18,LB18Z,22,8
Inpatients,RCB,DC,L,LB,LB19,LB19A,3,4
Inpatients,RCB,DC,L,LB,LB19,LB19B,5,4
Inpatients,RCB,DC,L,LB,LB25,LB25B,1,2
Inpatients,RCB,DC,L,LB,LB26,LB26Z,25,31
Inpatients,RCB,DC,L,LB,LB27,LB27Z,287,105
Inpatients,RCB,DC,L,LB,LB28,LB28A,2,2
Inpatients,RCB,DC,L,LB,LB29,LB29A,1,3
Inpatients,RCB,DC,L,LB,LB33,LB33Z,32,21
Inpatients,RCB,DC,L,LB,LB35,LB35B,1,1
Inpatients,RCB,DC,L,LB,LB36,LB36Z,16,7
Inpatients,RCB,DC,L,LB,LB37,LB37A,3,2
Inpatients,RCB,DC,L,LB,LB38,LB38A,3,6
Inpatients,RCB,DC,L,LB,LB38,LB38B,12,9
Inpatients,RCB,DC,L,LB,LB40,LB40A,1,1
Inpatients,RCB,DC,L,LB,LB40,LB40B,2,2
Inpatients,RCB,DC,L,LB,LB42,LB42A,237,67
Inpatients,RCB,DC,L,LB,LB43,LB43Z,12,4
Inpatients,RCB,DC,L,LB,LB48,LB48Z,5,9
Inpatients,RCB,DC,L,LB,LB50,LB50Z,1,4
Inpatients,RCB,DC,L,LB,LB51,LB51Z,30,34
Inpatients,RCB,DC,L,LB,LB53,LB53A,8,10
Inpatients,RCB,DC,L,LB,LB53,LB53B,1,1
Inpatients,RCB,DC,L,LB,LB54,LB54A,53,50
Inpatients,RCB,DC,L,LB,LB54,LB54C,13,16
Inpatients,RCB,DC,L,LB,LB54,LB54D,3,4
Inpatients,RCB,DC,L,LB,LB55,LB55A,56,36
Inpatients,RCB,DC,L,LB,LB56,LB56A,119,93
Inpatients,RCB,DC,L,LB,LB56,LB56C,46,40
Inpatients,RCB,DC,L,LB,LB59,LB59Z,1,3
Inpatients,RCB,DC,L,LB,LB61,LB61B,1,4
Inpatients,RCB,DC,L,LB,LB64,LB64B,1,2
Inpatients,RCB,DC,L,LB,LB65,LB65A,1,2
Inpatients,RCB,DC,L,LB,LB65,LB65B,6,10
Inpatients,RCB,DC,L,LB,LB72,LB72A,2352,530
Inpatients,RCB,DC,L,LB,LB72,LB72B,1,1
Inpatients,RCB,DC,M,MA,MA04,MA04A,1,2
Inpatients,RCB,DC,M,MA,MA04,MA04B,1,2
Inpatients,RCB,DC,M,MA,MA07,MA07D,3,9
Inpatients,RCB,DC,M,MA,MA08,MA08Z,6,14
Inpatients,RCB,DC,M,MA,MA09,MA09Z,4,7
Inpatients,RCB,DC,M,MA,MA10,MA10Z,11,11
Inpatients,RCB,DC,M,MA,MA12,MA12Z,136,127
Inpatients,RCB,DC,M,MA,MA17,MA17C,10,7
Inpatients,RCB,DC,M,MA,MA18,MA18C,1,1
Inpatients,RCB,DC,M,MA,MA19,MA19A,29,19
Inpatients,RCB,DC,M,MA,MA19,MA19B,1,1
Inpatients,RCB,DC,M,MA,MA21,MA21Z,127,38
Inpatients,RCB,DC,M,MA,MA22,MA22Z,40,33
Inpatients,RCB,DC,M,MA,MA23,MA23Z,65,35
Inpatients,RCB,DC,M,MA,MA24,MA24Z,16,15
Inpatients,RCB,DC,M,MA,MA25,MA25Z,132,82
Inpatients,RCB,DC,M,MA,MA27,MA27Z,10,10
Inpatients,RCB,DC,M,MA,MA29,MA29Z,2,3
Inpatients,RCB,DC,M,MA,MA30,MA30Z,7,9
Inpatients,RCB,DC,M,MB,MB03,MB03B,1,1
Inpatients,RCB,DC,M,MB,MB05,MB05B,4,1
Inpatients,RCB,DC,M,MB,MB06,MB06Z,1,1
Inpatients,RCB,DC,P,PA,PA01,PA01A,19,20
Inpatients,RCB,DC,P,PA,PA01,PA01B,24,19
Inpatients,RCB,DC,P,PA,PA02,PA02A,3,4
Inpatients,RCB,DC,P,PA,PA02,PA02B,6,6
Inpatients,RCB,DC,P,PA,PA03,PA03B,5,3
Inpatients,RCB,DC,P,PA,PA04,PA04A,1,1
Inpatients,RCB,DC,P,PA,PA04,PA04B,2,1
Inpatients,RCB,DC,P,PA,PA06,PA06Z,1,1
Inpatients,RCB,DC,P,PA,PA08,PA08B,1,1
Inpatients,RCB,DC,P,PA,PA14,PA14E,2,1
Inpatients,RCB,DC,P,PA,PA21,PA21B,2,1
Inpatients,RCB,DC,P,PA,PA22,PA22Z,2,1
Inpatients,RCB,DC,P,PA,PA23,PA23B,1,1
Inpatients,RCB,DC,P,PA,PA25,PA25B,1,1
Inpatients,RCB,DC,P,PA,PA26,PA26B,1,1
Inpatients,RCB,DC,P,PA,PA27,PA27Z,11,7
Inpatients,RCB,DC,P,PA,PA28,PA28B,2,2
Inpatients,RCB,DC,P,PA,PA29,PA29Z,1,1
Inpatients,RCB,DC,P,PA,PA30,PA30A,2,2
Inpatients,RCB,DC,P,PA,PA34,PA34A,4,4
Inpatients,RCB,DC,P,PA,PA34,PA34B,16,11
Inpatients,RCB,DC,P,PA,PA35,PA35A,1,1
Inpatients,RCB,DC,P,PA,PA36,PA36Z,3,2
Inpatients,RCB,DC,P,PA,PA48,PA48A,2,3
Inpatients,RCB,DC,P,PA,PA48,PA48B,1,1
Inpatients,RCB,DC,P,PA,PA56,PA56A,1,1
Inpatients,RCB,DC,P,PA,PA58,PA58Z,56,24
Inpatients,RCB,DC,P,PA,PA59,PA59E,3,4
Inpatients,RCB,DC,P,PA,PA59,PA59F,1,1
Inpatients,RCB,DC,P,PA,PA60,PA60E,4,4
Inpatients,RCB,DC,P,PA,PA60,PA60F,2,2
Inpatients,RCB,DC,P,PA,PA62,PA62Z,1,1
Inpatients,RCB,DC,P,PA,PA63,PA63A,5,2
Inpatients,RCB,DC,P,PA,PA64,PA64A,1,1
Inpatients,RCB,DC,P,PA,PA70,PA70Z,2,1
Inpatients,RCB,DC,P,PA,PA71,PA71Z,1,2
Inpatients,RCB,DC,P,PB,PB02,PB02Z,1,1
Inpatients,RCB,DC,Q,QZ,QZ05,QZ05A,27,42
Inpatients,RCB,DC,Q,QZ,QZ05,QZ05B,22,24
Inpatients,RCB,DC,Q,QZ,QZ12,QZ12Z,2,5
Inpatients,RCB,DC,Q,QZ,QZ13,QZ13A,65,80
Inpatients,RCB,DC,Q,QZ,QZ13,QZ13B,6,7
Inpatients,RCB,DC,Q,QZ,QZ14,QZ14A,38,18
Inpatients,RCB,DC,Q,QZ,QZ14,QZ14B,67,27
Inpatients,RCB,DC,Q,QZ,QZ15,QZ15B,69,109
Inpatients,RCB,DC,Q,QZ,QZ15,QZ15C,24,26
Inpatients,RCB,DC,Q,QZ,QZ16,QZ16B,21,27
Inpatients,RCB,DC,Q,QZ,QZ16,QZ16C,10,11
Inpatients,RCB,DC,Q,QZ,QZ17,QZ17B,16,16
Inpatients,RCB,DC,Q,QZ,QZ17,QZ17C,30,14
Inpatients,RCB,DC,Q,QZ,QZ20,QZ20Z,76,1
Inpatients,RCB,DC,Q,QZ,QZ21,QZ21A,3,4
Inpatients,RCB,DC,Q,QZ,QZ21,QZ21B,14,19
Inpatients,RCB,DC,Q,QZ,QZ22,QZ22A,39,48
Inpatients,RCB,DC,Q,QZ,QZ22,QZ22B,147,157
Inpatients,RCB,DC,R,RC,RC02,RC02Z,4,5
Inpatients,RCB,DC,R,RC,RC14,RC14Z,32,62
Inpatients,RCB,DC,R,RC,RC16,RC16Z,62,63
Inpatients,RCB,DC,S,SA,SA01,SA01F,2,1
Inpatients,RCB,DC,S,SA,SA02,SA02F,3,1
Inpatients,RCB,DC,S,SA,SA03,SA03D,4,1
Inpatients,RCB,DC,S,SA,SA03,SA03F,4,2
Inpatients,RCB,DC,S,SA,SA04,SA04D,327,126
Inpatients,RCB,DC,S,SA,SA04,SA04F,231,63
Inpatients,RCB,DC,S,SA,SA06,SA06D,2,1
Inpatients,RCB,DC,S,SA,SA06,SA06F,5,1
Inpatients,RCB,DC,S,SA,SA07,SA07D,5,2
Inpatients,RCB,DC,S,SA,SA07,SA07F,8,2
Inpatients,RCB,DC,S,SA,SA08,SA08D,6,3
Inpatients,RCB,DC,S,SA,SA08,SA08F,3,1
Inpatients,RCB,DC,S,SA,SA09,SA09D,199,60
Inpatients,RCB,DC,S,SA,SA09,SA09F,31,6
Inpatients,RCB,DC,S,SA,SA12,SA12D,16,6
Inpatients,RCB,DC,S,SA,SA12,SA12F,10,4
Inpatients,RCB,DC,S,SA,SA13,SA13A,570,231
Inpatients,RCB,DC,S,SA,SA13,SA13B,2,1
Inpatients,RCB,DC,S,SA,SA17,SA17F,5,2
Inpatients,RCB,DC,S,SA,SA24,SA24D,2,3
Inpatients,RCB,DC,S,SA,SA25,SA25F,1,1
Inpatients,RCB,DC,S,SA,SA30,SA30Z,397,140
Inpatients,RCB,DC,S,SA,SA31,SA31Z,27,21
Inpatients,RCB,DC,S,SA,SA32,SA32Z,47,17
Inpatients,RCB,DC,S,SA,SA33,SA33Z,1,1
Inpatients,RCB,DC,W,WA,WA02,WA02W,156,57
Inpatients,RCB,DC,W,WA,WA02,WA02Y,21,7
Inpatients,RCB,DC,W,WA,WA06,WA06W,2,1
Inpatients,RCB,DC,W,WA,WA06,WA06Y,3,1
Inpatients,RCB,DC,W,WA,WA07,WA07Z,5,1
Inpatients,RCB,DC,W,WA,WA12,WA12Y,1,1
Inpatients,RCB,DC,W,WA,WA17,WA17V,10,25
Inpatients,RCB,DC,W,WA,WA17,WA17X,31,24
Inpatients,RCB,DC,W,WA,WA17,WA17Y,4,2
Inpatients,RCB,DC,W,WA,WA18,WA18X,2,1
Inpatients,RCB,DC,W,WA,WA19,WA19W,8,3
Inpatients,RCB,DC,W,WA,WA19,WA19Y,7,2
Inpatients,RCB,DC,W,WA,WA20,WA20W,84,25
Inpatients,RCB,DC,W,WA,WA20,WA20Y,44,15
Inpatients,RCB,DC,W,WA,WA21,WA21W,2,1
Inpatients,RCB,DC,W,WA,WA21,WA21Y,1,1
Inpatients,RCB,DC,W,WA,WA22,WA22V,1,1
Inpatients,RCB,DC,W,WA,WA24,WA24Z,2,4
Inpatients,RCB,EL,A,AA,AA08,AA08A,1,6
Inpatients,RCB,EL,A,AA,AA08,AA08B,1,5
Inpatients,RCB,EL,A,AA,AA09,AA09A,1,2
Inpatients,RCB,EL,A,AA,AA14,AA14B,1,3
Inpatients,RCB,EL,A,AA,AA20,AA20A,1,3
Inpatients,RCB,EL,A,AA,AA20,AA20B,2,4
Inpatients,RCB,EL,A,AA,AA21,AA21A,4,6
Inpatients,RCB,EL,A,AA,AA22,AA22A,7,14
Inpatients,RCB,EL,A,AA,AA23,AA23A,3,22
Inpatients,RCB,EL,A,AA,AA24,AA24A,2,1
Inpatients,RCB,EL,A,AA,AA25,AA25A,3,3
Inpatients,RCB,EL,A,AA,AA25,AA25B,1,1
Inpatients,RCB,EL,A,AA,AA26,AA26A,18,5
Inpatients,RCB,EL,A,AA,AA26,AA26B,2,2
Inpatients,RCB,EL,A,AA,AA27,AA27A,1,1
Inpatients,RCB,EL,A,AA,AA30,AA30A,1,1
Inpatients,RCB,EL,A,AA,AA33,AA33D,2,2
Inpatients,RCB,EL,A,AB,AB04,AB04Z,1,1
Inpatients,RCB,EL,A,AB,AB05,AB05Z,3,1
Inpatients,RCB,EL,A,AB,AB06,AB06Z,1,1
Inpatients,RCB,EL,A,AB,AB07,AB07Z,13,48
Inpatients,RCB,EL,A,AB,AB08,AB08Z,1,1
Inpatients,RCB,EL,B,BZ,BZ01,BZ01Z,3,3
Inpatients,RCB,EL,B,BZ,BZ02,BZ02Z,19,13
Inpatients,RCB,EL,B,BZ,BZ05,BZ05Z,6,8
Inpatients,RCB,EL,B,BZ,BZ06,BZ06A,18,16
Inpatients,RCB,EL,B,BZ,BZ06,BZ06B,1,1
Inpatients,RCB,EL,B,BZ,BZ07,BZ07A,18,11
Inpatients,RCB,EL,B,BZ,BZ08,BZ08A,1,2
Inpatients,RCB,EL,B,BZ,BZ09,BZ09A,20,28
Inpatients,RCB,EL,B,BZ,BZ10,BZ10A,2,1
Inpatients,RCB,EL,B,BZ,BZ11,BZ11Z,3,6
Inpatients,RCB,EL,B,BZ,BZ12,BZ12Z,7,11
Inpatients,RCB,EL,B,BZ,BZ13,BZ13Z,5,4
Inpatients,RCB,EL,B,BZ,BZ15,BZ15B,1,1
Inpatients,RCB,EL,B,BZ,BZ17,BZ17Z,2,3
Inpatients,RCB,EL,B,BZ,BZ18,BZ18Z,7,7
Inpatients,RCB,EL,B,BZ,BZ20,BZ20Z,2,4
Inpatients,RCB,EL,B,BZ,BZ21,BZ21Z,4,6
Inpatients,RCB,EL,B,BZ,BZ22,BZ22Z,1,1
Inpatients,RCB,EL,B,BZ,BZ23,BZ23Z,1,1
Inpatients,RCB,EL,B,BZ,BZ24,BZ24C,2,1
Inpatients,RCB,EL,C,CZ,CZ01,CZ01V,1,1
Inpatients,RCB,EL,C,CZ,CZ01,CZ01Y,1,1
Inpatients,RCB,EL,C,CZ,CZ02,CZ02X,13,13
Inpatients,RCB,EL,C,CZ,CZ02,CZ02Y,5,4
Inpatients,RCB,EL,C,CZ,CZ03,CZ03U,4,11
Inpatients,RCB,EL,C,CZ,CZ03,CZ03V,24,61
Inpatients,RCB,EL,C,CZ,CZ03,CZ03Y,20,39
Inpatients,RCB,EL,C,CZ,CZ04,CZ04P,5,53
Inpatients,RCB,EL,C,CZ,CZ05,CZ05S,13,17
Inpatients,RCB,EL,C,CZ,CZ05,CZ05T,53,45
Inpatients,RCB,EL,C,CZ,CZ05,CZ05V,15,13
Inpatients,RCB,EL,C,CZ,CZ05,CZ05Y,26,20
Inpatients,RCB,EL,C,CZ,CZ07,CZ07Q,1,3
Inpatients,RCB,EL,C,CZ,CZ08,CZ08T,5,4
Inpatients,RCB,EL,C,CZ,CZ08,CZ08V,1,1
Inpatients,RCB,EL,C,CZ,CZ10,CZ10U,6,10
Inpatients,RCB,EL,C,CZ,CZ10,CZ10V,4,7
Inpatients,RCB,EL,C,CZ,CZ10,CZ10Y,14,23
Inpatients,RCB,EL,C,CZ,CZ12,CZ12U,2,1
Inpatients,RCB,EL,C,CZ,CZ12,CZ12V,3,2
Inpatients,RCB,EL,C,CZ,CZ12,CZ12Y,5,3
Inpatients,RCB,EL,C,CZ,CZ13,CZ13U,1,1
Inpatients,RCB,EL,C,CZ,CZ13,CZ13V,12,13
Inpatients,RCB,EL,C,CZ,CZ13,CZ13Y,25,26
Inpatients,RCB,EL,C,CZ,CZ14,CZ14U,2,3
Inpatients,RCB,EL,C,CZ,CZ14,CZ14V,13,20
Inpatients,RCB,EL,C,CZ,CZ14,CZ14Y,17,25
Inpatients,RCB,EL,C,CZ,CZ15,CZ15Q,1,2
Inpatients,RCB,EL,C,CZ,CZ16,CZ16N,1,1
Inpatients,RCB,EL,C,CZ,CZ16,CZ16Q,3,3
Inpatients,RCB,EL,C,CZ,CZ17,CZ17U,1,1
Inpatients,RCB,EL,C,CZ,CZ17,CZ17V,5,11
Inpatients,RCB,EL,C,CZ,CZ17,CZ17Y,9,13
Inpatients,RCB,EL,C,CZ,CZ18,CZ18R,14,60
Inpatients,RCB,EL,C,CZ,CZ18,CZ18U,6,20
Inpatients,RCB,EL,C,CZ,CZ21,CZ21V,2,1
Inpatients,RCB,EL,C,CZ,CZ21,CZ21Y,5,3
Inpatients,RCB,EL,C,CZ,CZ22,CZ22X,1,1
Inpatients,RCB,EL,C,CZ,CZ23,CZ23W,1,3
Inpatients,RCB,EL,C,CZ,CZ24,CZ24O,1,5
Inpatients,RCB,EL,C,CZ,CZ24,CZ24P,3,5
Inpatients,RCB,EL,C,CZ,CZ24,CZ24Q,1,1
Inpatients,RCB,EL,C,CZ,CZ27,CZ27Z,1,2
Inpatients,RCB,EL,C,CZ,CZ30,CZ30Y,1,1
Inpatients,RCB,EL,C,CZ,CZ36,CZ36Y,12,6
Inpatients,RCB,EL,C,CZ,CZ37,CZ37U,1,1
Inpatients,RCB,EL,C,CZ,CZ37,CZ37Y,5,2
Inpatients,RCB,EL,C,CZ,CZ39,CZ39Y,3,2
Inpatients,RCB,EL,C,CZ,CZ40,CZ40U,1,1
Inpatients,RCB,EL,C,CZ,CZ40,CZ40Y,3,2
Inpatients,RCB,EL,C,CZ,CZ41,CZ41U,1,1
Inpatients,RCB,EL,C,CZ,CZ41,CZ41Y,3,2
Inpatients,RCB,EL,C,CZ,CZ42,CZ42U,1,1
Inpatients,RCB,EL,C,CZ,CZ42,CZ42Y,4,3
Inpatients,RCB,EL,D,DZ,DZ03,DZ03A,1,3
Inpatients,RCB,EL,D,DZ,DZ03,DZ03B,1,2
Inpatients,RCB,EL,D,DZ,DZ04,DZ04B,1,1
Inpatients,RCB,EL,D,DZ,DZ06,DZ06Z,6,3
Inpatients,RCB,EL,D,DZ,DZ09,DZ09A,1,2
Inpatients,RCB,EL,D,DZ,DZ09,DZ09B,1,1
Inpatients,RCB,EL,D,DZ,DZ11,DZ11A,9,16
Inpatients,RCB,EL,D,DZ,DZ11,DZ11B,2,1
Inpatients,RCB,EL,D,DZ,DZ12,DZ12A,3,5
Inpatients,RCB,EL,D,DZ,DZ14,DZ14A,1,3
Inpatients,RCB,EL,D,DZ,DZ16,DZ16A,2,4
Inpatients,RCB,EL,D,DZ,DZ16,DZ16B,4,8
Inpatients,RCB,EL,D,DZ,DZ17,DZ17A,6,6
Inpatients,RCB,EL,D,DZ,DZ17,DZ17B,6,7
Inpatients,RCB,EL,D,DZ,DZ17,DZ17C,3,2
Inpatients,RCB,EL,D,DZ,DZ19,DZ19A,1,2
Inpatients,RCB,EL,D,DZ,DZ19,DZ19B,2,2
Inpatients,RCB,EL,D,DZ,DZ21,DZ21E,1,3
Inpatients,RCB,EL,D,DZ,DZ21,DZ21F,1,3
Inpatients,RCB,EL,D,DZ,DZ21,DZ21H,2,4
Inpatients,RCB,EL,D,DZ,DZ21,DZ21J,2,1
Inpatients,RCB,EL,D,DZ,DZ22,DZ22A,2,1
Inpatients,RCB,EL,D,DZ,DZ22,DZ22B,1,1
Inpatients,RCB,EL,D,DZ,DZ22,DZ22C,1,1
Inpatients,RCB,EL,D,DZ,DZ26,DZ26A,2,2
Inpatients,RCB,EL,D,DZ,DZ28,DZ28Z,1,1
Inpatients,RCB,EL,E,EA,EA03,EA03Z,8,17
Inpatients,RCB,EL,E,EA,EA05,EA05Z,10,31
Inpatients,RCB,EL,E,EA,EA07,EA07Z,18,140
Inpatients,RCB,EL,E,EA,EA20,EA20Z,1,9
