id,act,cost
Inpatients|RCB|DC|C|CZ|CZ41|CZ41Y,254,163
Inpatients|RCB|DC|C|CZ|CZ42,,
Inpatients|RCB|DC|C|CZ|CZ42|CZ42U,198,7
Inpatients|RCB|DC|C|CZ|CZ42|CZ42Y,31,15
Inpatients|RCB|DC|D,,
Inpatients|RCB|DC|D|DZ,,
Inpatients|RCB|DC|D|DZ|DZ03,,
Inpatients|RCB|DC|D|DZ|DZ03|DZ03A,3,8
Inpatients|RCB|DC|D|DZ|DZ03|DZ03B,1,2
Inpatients|RCB|DC|D|DZ|DZ04,,
Inpatients|RCB|DC|D|DZ|DZ04|DZ04A,1,2
Inpatients|RCB|DC|D|DZ|DZ06,,
Inpatients|RCB|DC|D|DZ|DZ06|DZ06Z,60,40
Inpatients|RCB|DC|D|DZ|DZ07,,
Inpatients|RCB|DC|D|DZ|DZ07|DZ07A,80,41
Inpatients|RCB|DC|D|DZ|DZ09,,
Inpatients|RCB|DC|D|DZ|DZ09|DZ09A,7,3
Inpatients|RCB|DC|D|DZ|DZ09|DZ09B,27,6
Inpatients|RCB|DC|D|DZ|DZ09|DZ09C,16,1
Inpatients|RCB|DC|D|DZ|DZ11,,
Inpatients|RCB|DC|D|DZ|DZ11|DZ11A,3,1
Inpatients|RCB|DC|D|DZ|DZ11|DZ11B,11,1
Inpatients|RCB|DC|D|DZ|DZ11|DZ11C,21,1
Inpatients|RCB|DC|D|DZ|DZ12,,
Inpatients|RCB|DC|D|DZ|DZ12|DZ12A,2,5
Inpatients|RCB|DC|D|DZ|DZ12|DZ12B,4,2
Inpatients|RCB|DC|D|DZ|DZ15,,
Inpatients|RCB|DC|D|DZ|DZ15|DZ15D,13,27
Inpatients|RCB|DC|D|DZ|DZ15|DZ15E,1,1
Inpatients|RCB|DC|D|DZ|DZ16,,
Inpatients|RCB|DC|D|DZ|DZ16|DZ16A,2,2
Inpatients|RCB|DC|D|DZ|DZ16|DZ16B,5,10
Inpatients|RCB|DC|D|DZ|DZ16|DZ16C,3,4
Inpatients|RCB|DC|D|DZ|DZ17,,
Inpatients|RCB|DC|D|DZ|DZ17|DZ17A,7,8
Inpatients|RCB|DC|D|DZ|DZ17|DZ17B,15,15
Inpatients|RCB|DC|D|DZ|DZ17|DZ17C,15,10
Inpatients|RCB|DC|D|DZ|DZ19,,
Inpatients|RCB|DC|D|DZ|DZ19|DZ19A,1,2
Inpatients|RCB|DC|D|DZ|DZ19|DZ19B,11,9
Inpatients|RCB|DC|D|DZ|DZ19|DZ19C,7,1
Inpatients|RCB|DC|D|DZ|DZ21,,
Inpatients|RCB|DC|D|DZ|DZ21|DZ21A,2,1
Inpatients|RCB|DC|D|DZ|DZ22,,
Inpatients|RCB|DC|D|DZ|DZ22|DZ22B,8,3
Inpatients|RCB|DC|D|DZ|DZ22|DZ22C,4,1
Inpatients|RCB|DC|D|DZ|DZ25,,
Inpatients|RCB|DC|D|DZ|DZ25|DZ25B,1,1
Inpatients|RCB|DC|D|DZ|DZ29,,
Inpatients|RCB|DC|D|DZ|DZ29|DZ29A,11,7
Inpatients|RCB|DC|D|DZ|DZ29|DZ29B,10,5
Inpatients|RCB|DC|D|DZ|DZ30,,
Inpatients|RCB|DC|D|DZ|DZ30|DZ30Z,1,1
Inpatients|RCB|DC|D|DZ|DZ42,,
Inpatients|RCB|DC|D|DZ|DZ42|DZ42Z,105,16
Inpatients|RCB|DC|E,,
Inpatients|RCB|DC|E|EA,,
Inpatients|RCB|DC|E|EA|EA03,,
Inpatients|RCB|DC|E|EA|EA03|EA03Z,137,298
Inpatients|RCB|DC|E|EA|EA05,,
Inpatients|RCB|DC|E|EA|EA05|EA05Z,47,145
Inpatients|RCB|DC|E|EA|EA26,,
Inpatients|RCB|DC|E|EA|EA26|EA26Z,3,13
Inpatients|RCB|DC|E|EA|EA31,,
Inpatients|RCB|DC|E|EA|EA31|EA31Z,30,78
Inpatients|RCB|DC|E|EA|EA35,,
Inpatients|RCB|DC|E|EA|EA35|EA35Z,18,36
Inpatients|RCB|DC|E|EA|EA36,,
Inpatients|RCB|DC|E|EA|EA36|EA36A,323,386
Inpatients|RCB|DC|E|EA|EA44,,
Inpatients|RCB|DC|E|EA|EA44|EA44Z,27,29
Inpatients|RCB|DC|E|EA|EA45,,
Inpatients|RCB|DC|E|EA|EA45|EA45Z,1,1
Inpatients|RCB|DC|E|EA|EA47,,
Inpatients|RCB|DC|E|EA|EA47|EA47Z,3,1
Inpatients|RCB|DC|E|EA|EA49,,
Inpatients|RCB|DC|E|EA|EA49|EA49Z,7,22
Inpatients|RCB|DC|E|EB,,
Inpatients|RCB|DC|E|EB|EB01,,
Inpatients|RCB|DC|E|EB|EB01|EB01Z,65,6
Inpatients|RCB|DC|E|EB|EB03,,
Inpatients|RCB|DC|E|EB|EB03|EB03H,7,4
Inpatients|RCB|DC|E|EB|EB03|EB03I,5,2
Inpatients|RCB|DC|E|EB|EB07,,
Inpatients|RCB|DC|E|EB|EB07|EB07H,29,18
Inpatients|RCB|DC|E|EB|EB07|EB07I,132,59
Inpatients|RCB|DC|E|EB|EB08,,
Inpatients|RCB|DC|E|EB|EB08|EB08I,6,2
Inpatients|RCB|DC|F,,
Inpatients|RCB|DC|F|FZ,,
Inpatients|RCB|DC|F|FZ|FZ12,,
Inpatients|RCB|DC|F|FZ|FZ12|FZ12D,2,9
Inpatients|RCB|DC|F|FZ|FZ12|FZ12E,4,10
Inpatients|RCB|DC|F|FZ|FZ12|FZ12F,13,25
Inpatients|RCB|DC|F|FZ|FZ12|FZ12I,1,3
Inpatients|RCB|DC|F|FZ|FZ13,,
Inpatients|RCB|DC|F|FZ|FZ13|FZ13C,100,87
Inpatients|RCB|DC|F|FZ|FZ13|FZ13D,1,1
Inpatients|RCB|DC|F|FZ|FZ17,,
Inpatients|RCB|DC|F|FZ|FZ17|FZ17B,4,10
Inpatients|RCB|DC|F|FZ|FZ17|FZ17C,24,44
Inpatients|RCB|DC|F|FZ|FZ17|FZ17D,5,6
Inpatients|RCB|DC|F|FZ|FZ18,,
Inpatients|RCB|DC|F|FZ|FZ18|FZ18A,7,12
Inpatients|RCB|DC|F|FZ|FZ18|FZ18B,33,42
Inpatients|RCB|DC|F|FZ|FZ18|FZ18C,279,350
Inpatients|RCB|DC|F|FZ|FZ18|FZ18E,16,18
Inpatients|RCB|DC|F|FZ|FZ18|FZ18F,1,2
Inpatients|RCB|DC|F|FZ|FZ19,,
Inpatients|RCB|DC|F|FZ|FZ19|FZ19A,5,5
Inpatients|RCB|DC|F|FZ|FZ20,,
Inpatients|RCB|DC|F|FZ|FZ20|FZ20B,2,4
Inpatients|RCB|DC|F|FZ|FZ21,,
Inpatients|RCB|DC|F|FZ|FZ21|FZ21A,16,18
Inpatients|RCB|DC|F|FZ|FZ22,,
Inpatients|RCB|DC|F|FZ|FZ22|FZ22A,93,88
Inpatients|RCB|DC|F|FZ|FZ22|FZ22B,3,3
Inpatients|RCB|DC|F|FZ|FZ23,,
Inpatients|RCB|DC|F|FZ|FZ23|FZ23A,47,29
Inpatients|RCB|DC|F|FZ|FZ24,,
Inpatients|RCB|DC|F|FZ|FZ24|FZ24A,1,1
Inpatients|RCB|DC|F|FZ|FZ24|FZ24B,10,6
Inpatients|RCB|DC|F|FZ|FZ24|FZ24C,15,9
Inpatients|RCB|DC|F|FZ|FZ27,,
Inpatients|RCB|DC|F|FZ|FZ27|FZ27B,2,3
Inpatients|RCB|DC|F|FZ|FZ27|FZ27C,8,11
Inpatients|RCB|DC|F|FZ|FZ27|FZ27D,3,4
Inpatients|RCB|DC|F|FZ|FZ31,,
Inpatients|RCB|DC|F|FZ|FZ31|FZ31F,28,11
Inpatients|RCB|DC|F|FZ|FZ33,,
Inpatients|RCB|DC|F|FZ|FZ33|FZ33E,2,1
Inpatients|RCB|DC|F|FZ|FZ36,,
Inpatients|RCB|DC|F|FZ|FZ36|FZ36F,22,8
Inpatients|RCB|DC|F|FZ|FZ37,,
Inpatients|RCB|DC|F|FZ|FZ37|FZ37F,402,129
Inpatients|RCB|DC|F|FZ|FZ38,,
Inpatients|RCB|DC|F|FZ|FZ38|FZ38F,2,1
Inpatients|RCB|DC|F|FZ|FZ39,,
Inpatients|RCB|DC|F|FZ|FZ39|FZ39F,1,1
Inpatients|RCB|DC|F|FZ|FZ41,,
Inpatients|RCB|DC|F|FZ|FZ41|FZ41F,4,1
Inpatients|RCB|DC|F|FZ|FZ42,,
Inpatients|RCB|DC|F|FZ|FZ42|FZ42A,43,29
Inpatients|RCB|DC|F|FZ|FZ42|FZ42B,1,1
Inpatients|RCB|DC|F|FZ|FZ43,,
Inpatients|RCB|DC|F|FZ|FZ43|FZ43C,6,2
Inpatients|RCB|DC|F|FZ|FZ44,,
Inpatients|RCB|DC|F|FZ|FZ44|FZ44C,12,5
Inpatients|RCB|DC|F|FZ|FZ45,,
Inpatients|RCB|DC|F|FZ|FZ45|FZ45C,12,5
Inpatients|RCB|DC|F|FZ|FZ46,,
Inpatients|RCB|DC|F|FZ|FZ46|FZ46C,58,20
Inpatients|RCB|DC|F|FZ|FZ47,,
Inpatients|RCB|DC|F|FZ|FZ47|FZ47C,41,8
Inpatients|RCB|DC|F|FZ|FZ48,,
Inpatients|RCB|DC|F|FZ|FZ48|FZ48C,16,6
Inpatients|RCB|DC|F|FZ|FZ49,,
Inpatients|RCB|DC|F|FZ|FZ49|FZ49C,415,135
Inpatients|RCB|DC|F|FZ|FZ50,,
Inpatients|RCB|DC|F|FZ|FZ50|FZ50Z,63,26
Inpatients|RCB|DC|F|FZ|FZ51,,
Inpatients|RCB|DC|F|FZ|FZ51|FZ51Z,941,422
Inpatients|RCB|DC|F|FZ|FZ52,,
Inpatients|RCB|DC|F|FZ|FZ52|FZ52Z,1026,494
Inpatients|RCB|DC|F|FZ|FZ53,,
Inpatients|RCB|DC|F|FZ|FZ53|FZ53Z,919,447
Inpatients|RCB|DC|F|FZ|FZ54,,
Inpatients|RCB|DC|F|FZ|FZ54|FZ54Z,738,258
Inpatients|RCB|DC|F|FZ|FZ55,,
Inpatients|RCB|DC|F|FZ|FZ55|FZ55Z,332,132
Inpatients|RCB|DC|F|FZ|FZ56,,
Inpatients|RCB|DC|F|FZ|FZ56|FZ56Z,156,68
Inpatients|RCB|DC|F|FZ|FZ57,,
Inpatients|RCB|DC|F|FZ|FZ57|FZ57Z,8,1
Inpatients|RCB|DC|F|FZ|FZ58,,
Inpatients|RCB|DC|F|FZ|FZ58|FZ58A,17,12
Inpatients|RCB|DC|F|FZ|FZ59,,
Inpatients|RCB|DC|F|FZ|FZ59|FZ59Z,53,13
Inpatients|RCB|DC|F|FZ|FZ60,,
Inpatients|RCB|DC|F|FZ|FZ60|FZ60Z,1143,415
Inpatients|RCB|DC|F|FZ|FZ61,,
Inpatients|RCB|DC|F|FZ|FZ61|FZ61Z,3320,1267
Inpatients|RCB|DC|F|FZ|FZ62,,
Inpatients|RCB|DC|F|FZ|FZ62|FZ62A,27,24
Inpatients|RCB|DC|F|FZ|FZ63,,
Inpatients|RCB|DC|F|FZ|FZ63|FZ63Z,14,7
Inpatients|RCB|DC|F|FZ|FZ64,,
Inpatients|RCB|DC|F|FZ|FZ64|FZ64A,345,178
Inpatients|RCB|DC|F|FZ|FZ65,,
Inpatients|RCB|DC|F|FZ|FZ65|FZ65Z,100,54
Inpatients|RCB|DC|F|FZ|FZ67,,
Inpatients|RCB|DC|F|FZ|FZ67|FZ67B,2,6
Inpatients|RCB|DC|F|FZ|FZ70,,
Inpatients|RCB|DC|F|FZ|FZ70|FZ70Z,134,61
Inpatients|RCB|DC|F|FZ|FZ71,,
Inpatients|RCB|DC|F|FZ|FZ71|FZ71C,8,6
Inpatients|RCB|DC|F|FZ|FZ83,,
Inpatients|RCB|DC|F|FZ|FZ83|FZ83B,1,3
Inpatients|RCB|DC|F|FZ|FZ87,,
Inpatients|RCB|DC|F|FZ|FZ87|FZ87B,1,3
Inpatients|RCB|DC|F|FZ|FZ87|FZ87C,7,12
Inpatients|RCB|DC|F|FZ|FZ88,,
Inpatients|RCB|DC|F|FZ|FZ88|FZ88A,3,3
Inpatients|RCB|DC|G,,
Inpatients|RCB|DC|G|GA,,
Inpatients|RCB|DC|G|GA|GA06,,
Inpatients|RCB|DC|G|GA|GA06|GA06B,1,3
Inpatients|RCB|DC|G|GA|GA10,,
Inpatients|RCB|DC|G|GA|GA10|GA10C,1,3
Inpatients|RCB|DC|G|GA|GA10|GA10E,75,132
Inpatients|RCB|DC|G|GA|GA10|GA10F,14,31
Inpatients|RCB|DC|G|GB,,
Inpatients|RCB|DC|G|GB|GB01,,
Inpatients|RCB|DC|G|GB|GB01|GB01B,1,2
Inpatients|RCB|DC|G|GB|GB03,,
Inpatients|RCB|DC|G|GB|GB03|GB03A,19,13
Inpatients|RCB|DC|G|GB|GB03|GB03B,2,1
Inpatients|RCB|DC|G|GB|GB04,,
Inpatients|RCB|DC|G|GB|GB04|GB04D,3,2
Inpatients|RCB|DC|G|GB|GB05,,
Inpatients|RCB|DC|G|GB|GB05|GB05E,4,4
Inpatients|RCB|DC|G|GB|GB06,,
Inpatients|RCB|DC|G|GB|GB06|GB06D,25,22
Inpatients|RCB|DC|G|GB|GB07,,
Inpatients|RCB|DC|G|GB|GB07|GB07Z,12,9
Inpatients|RCB|DC|G|GB|GB09,,
Inpatients|RCB|DC|G|GB|GB09|GB09C,4,8
Inpatients|RCB|DC|G|GC,,
Inpatients|RCB|DC|G|GC|GC12,,
Inpatients|RCB|DC|G|GC|GC12|GC12B,18,7
Inpatients|RCB|DC|G|GC|GC15,,
Inpatients|RCB|DC|G|GC|GC15|GC15B,1,3
Inpatients|RCB|DC|G|GC|GC15|GC15D,2,2
Inpatients|RCB|DC|G|GC|GC16,,
Inpatients|RCB|DC|G|GC|GC16|GC16D,3,1
Inpatients|RCB|DC|H,,
Inpatients|RCB|DC|H|HA,,
Inpatients|RCB|DC|H|HA|HA21,,
Inpatients|RCB|DC|H|HA|HA21|HA21C,5,29
Inpatients|RCB|DC|H|HA|HA22,,
Inpatients|RCB|DC|H|HA|HA22|HA22B,4,23
Inpatients|RCB|DC|H|HA|HA22|HA22C,51,184
Inpatients|RCB|DC|H|HA|HA23,,
Inpatients|RCB|DC|H|HA|HA23|HA23C,38,114
Inpatients|RCB|DC|H|HA|HA31,,
Inpatients|RCB|DC|H|HA|HA31|HA31B,1,4
Inpatients|RCB|DC|H|HA|HA31|HA31C,8,25
Inpatients|RCB|DC|H|HA|HA32,,
Inpatients|RCB|DC|H|HA|HA32|HA32Z,2,6
Inpatients|RCB|DC|H|HA|HA33,,
Inpatients|RCB|DC|H|HA|HA33|HA33Z,3,6
Inpatients|RCB|DC|H|HA|HA35,,
Inpatients|RCB|DC|H|HA|HA35|HA35Z,2,4
Inpatients|RCB|DC|H|HA|HA39,,
Inpatients|RCB|DC|H|HA|HA39|HA39Z,1,1
Inpatients|RCB|DC|H|HA|HA51,,
Inpatients|RCB|DC|H|HA|HA51|HA51Z,3,13
Inpatients|RCB|DC|H|HA|HA53,,
Inpatients|RCB|DC|H|HA|HA53|HA53Z,12,35
Inpatients|RCB|DC|H|HA|HA54,,
Inpatients|RCB|DC|H|HA|HA54|HA54Z,7,9
Inpatients|RCB|DC|H|HA|HA55,,
Inpatients|RCB|DC|H|HA|HA55|HA55Z,2,3
Inpatients|RCB|DC|H|HA|HA56,,
Inpatients|RCB|DC|H|HA|HA56|HA56A,4,4
Inpatients|RCB|DC|H|HA|HA61,,
Inpatients|RCB|DC|H|HA|HA61|HA61B,1,4
Inpatients|RCB|DC|H|HA|HA61|HA61C,5,17
Inpatients|RCB|DC|H|HA|HA62,,
Inpatients|RCB|DC|H|HA|HA62|HA62Z,1,3
Inpatients|RCB|DC|H|HA|HA63,,
Inpatients|RCB|DC|H|HA|HA63|HA63Z,6,11
Inpatients|RCB|DC|H|HA|HA69,,
Inpatients|RCB|DC|H|HA|HA69|HA69Z,1,1
Inpatients|RCB|DC|H|HA|HA71,,
Inpatients|RCB|DC|H|HA|HA71|HA71B,2,9
Inpatients|RCB|DC|H|HA|HA71|HA71C,4,12
Inpatients|RCB|DC|H|HA|HA72,,
Inpatients|RCB|DC|H|HA|HA72|HA72Z,3,7
Inpatients|RCB|DC|H|HA|HA73,,
Inpatients|RCB|DC|H|HA|HA73|HA73B,2,2
Inpatients|RCB|DC|H|HA|HA73|HA73C,1,1
Inpatients|RCB|DC|H|HA|HA81,,
Inpatients|RCB|DC|H|HA|HA81|HA81C,1,1
Inpatients|RCB|DC|H|HA|HA91,,
Inpatients|RCB|DC|H|HA|HA91|HA91Z,1,1
Inpatients|RCB|DC|H|HA|HA94,,
Inpatients|RCB|DC|H|HA|HA94|HA94Z,1,1
Inpatients|RCB|DC|H|HB,,
Inpatients|RCB|DC|H|HB|HB14,,
Inpatients|RCB|DC|H|HB|HB14|HB14B,3,9
Inpatients|RCB|DC|H|HB|HB14|HB14C,8,15
Inpatients|RCB|DC|H|HB|HB15,,
Inpatients|RCB|DC|H|HB|HB15|HB15E,1,1
Inpatients|RCB|DC|H|HB|HB15|HB15G,1,1
Inpatients|RCB|DC|H|HB|HB16,,
Inpatients|RCB|DC|H|HB|HB16|HB16C,3,2
Inpatients|RCB|DC|H|HB|HB19,,
Inpatients|RCB|DC|H|HB|HB19|HB19Z,77,51
Inpatients|RCB|DC|H|HB|HB21,,
Inpatients|RCB|DC|H|HB|HB21|HB21B,1,6
Inpatients|RCB|DC|H|HB|HB21|HB21C,3,17
Inpatients|RCB|DC|H|HB|HB22,,
Inpatients|RCB|DC|H|HB|HB22|HB22B,15,50
Inpatients|RCB|DC|H|HB|HB22|HB22C,151,362
Inpatients|RCB|DC|H|HB|HB23,,
Inpatients|RCB|DC|H|HB|HB23|HB23B,12,28
Inpatients|RCB|DC|H|HB|HB23|HB23C,127,210
Inpatients|RCB|DC|H|HB|HB24,,
Inpatients|RCB|DC|H|HB|HB24|HB24B,2,3
Inpatients|RCB|DC|H|HB|HB24|HB24C,12,13
Inpatients|RCB|DC|H|HB|HB25,,
Inpatients|RCB|DC|H|HB|HB25|HB25F,8,7
Inpatients|RCB|DC|H|HB|HB25|HB25J,2,2
Inpatients|RCB|DC|H|HB|HB29,,
Inpatients|RCB|DC|H|HB|HB29|HB29Z,73,26
Inpatients|RCB|DC|H|HB|HB31,,
Inpatients|RCB|DC|H|HB|HB31|HB31Z,36,113
Inpatients|RCB|DC|H|HB|HB32,,
Inpatients|RCB|DC|H|HB|HB32|HB32A,12,35
Inpatients|RCB|DC|H|HB|HB32|HB32B,3,8
Inpatients|RCB|DC|H|HB|HB33,,
Inpatients|RCB|DC|H|HB|HB33|HB33D,4,10
Inpatients|RCB|DC|H|HB|HB33|HB33E,25,41
Inpatients|RCB|DC|H|HB|HB33|HB33G,6,9
Inpatients|RCB|DC|H|HB|HB34,,
Inpatients|RCB|DC|H|HB|HB34|HB34D,9,17
Inpatients|RCB|DC|H|HB|HB34|HB34E,55,65
Inpatients|RCB|DC|H|HB|HB34|HB34G,9,10
Inpatients|RCB|DC|H|HB|HB35,,
Inpatients|RCB|DC|H|HB|HB35|HB35B,5,6
Inpatients|RCB|DC|H|HB|HB35|HB35C,20,15
Inpatients|RCB|DC|H|HB|HB39,,
Inpatients|RCB|DC|H|HB|HB39|HB39Z,119,81
Inpatients|RCB|DC|H|HB|HB51,,
Inpatients|RCB|DC|H|HB|HB51|HB51Z,34,38
Inpatients|RCB|DC|H|HB|HB52,,
Inpatients|RCB|DC|H|HB|HB52|HB52B,1,4
Inpatients|RCB|DC|H|HB|HB53,,
Inpatients|RCB|DC|H|HB|HB53|HB53Z,13,12
Inpatients|RCB|DC|H|HB|HB54,,
Inpatients|RCB|DC|H|HB|HB54|HB54B,12,11
Inpatients|RCB|DC|H|HB|HB54|HB54C,35,34
Inpatients|RCB|DC|H|HB|HB55,,
Inpatients|RCB|DC|H|HB|HB55|HB55B,25,2
Inpatients|RCB|DC|H|HB|HB55|HB55C,229,40
Inpatients|RCB|DC|H|HB|HB56,,
Inpatients|RCB|DC|H|HB|HB56|HB56C,14,10
Inpatients|RCB|DC|H|HB|HB59,,
Inpatients|RCB|DC|H|HB|HB59|HB59Z,194,110
Inpatients|RCB|DC|H|HB|HB61,,
Inpatients|RCB|DC|H|HB|HB61|HB61B,12,66
Inpatients|RCB|DC|H|HB|HB61|HB61C,46,168
Inpatients|RCB|DC|H|HB|HB62,,
Inpatients|RCB|DC|H|HB|HB62|HB62B,5,16
Inpatients|RCB|DC|H|HB|HB62|HB62C,44,106
Inpatients|RCB|DC|H|HB|HB63,,
Inpatients|RCB|DC|H|HB|HB63|HB63Z,10,10
Inpatients|RCB|DC|H|HB|HB69,,
Inpatients|RCB|DC|H|HB|HB69|HB69Z,112,32
Inpatients|RCB|DC|H|HB|HB71,,
Inpatients|RCB|DC|H|HB|HB71|HB71C,5,14
Inpatients|RCB|DC|H|HB|HB72,,
Inpatients|RCB|DC|H|HB|HB72|HB72Z,24,58
Inpatients|RCB|DC|H|HB|HB73,,
Inpatients|RCB|DC|H|HB|HB73|HB73Z,12,10
Inpatients|RCB|DC|H|HB|HB79,,
Inpatients|RCB|DC|H|HB|HB79|HB79Z,25,7
Inpatients|RCB|DC|H|HB|HB99,,
Inpatients|RCB|DC|H|HB|HB99|HB99Z,18,5
Inpatients|RCB|DC|H|HC,,
Inpatients|RCB|DC|H|HC|HC05,,
Inpatients|RCB|DC|H|HC|HC05|HC05B,2,10
Inpatients|RCB|DC|H|HC|HC05|HC05C,6,14
Inpatients|RCB|DC|H|HC|HC06,,
Inpatients|RCB|DC|H|HC|HC06|HC06Z,5,4
Inpatients|RCB|DC|H|HC|HC12,,
Inpatients|RCB|DC|H|HC|HC12|HC12Z,27,16
Inpatients|RCB|DC|H|HC|HC20,,
Inpatients|RCB|DC|H|HC|HC20|HC20B,1,2
Inpatients|RCB|DC|H|HC|HC26,,
Inpatients|RCB|DC|H|HC|HC26|HC26C,3,2
Inpatients|RCB|DC|H|HC|HC27,,
Inpatients|RCB|DC|H|HC|HC27|HC27B,14,13
Inpatients|RCB|DC|H|HC|HC27|HC27C,66,46
Inpatients|RCB|DC|H|HC|HC28,,
Inpatients|RCB|DC|H|HC|HC28|HC28C,1,2
Inpatients|RCB|DC|H|HC|HC29,,
Inpatients|RCB|DC|H|HC|HC29|HC29Z,10,4
Inpatients|RCB|DC|H|HC|HC32,,
Inpatients|RCB|DC|H|HC|HC32|HC32B,3,2
Inpatients|RCB|DC|H|HC|HC32|HC32C,8,4
Inpatients|RCB|DC|H|HD,,
Inpatients|RCB|DC|H|HD|HD21,,
Inpatients|RCB|DC|H|HD|HD21|HD21A,3,1
Inpatients|RCB|DC|H|HD|HD21|HD21B,22,10
Inpatients|RCB|DC|H|HD|HD21|HD21C,18,7
Inpatients|RCB|DC|H|HD|HD23,,
Inpatients|RCB|DC|H|HD|HD23|HD23A,26,38
Inpatients|RCB|DC|H|HD|HD23|HD23B,282,144
Inpatients|RCB|DC|H|HD|HD23|HD23C,345,155
Inpatients|RCB|DC|H|HD|HD24,,
Inpatients|RCB|DC|H|HD|HD24|HD24A,13,10
Inpatients|RCB|DC|H|HD|HD24|HD24B,193,65
Inpatients|RCB|DC|H|HD|HD24|HD24C,135,46
Inpatients|RCB|DC|H|HD|HD25,,
Inpatients|RCB|DC|H|HD|HD25|HD25A,1,2
Inpatients|RCB|DC|H|HD|HD25|HD25B,28,19
Inpatients|RCB|DC|H|HD|HD26,,
Inpatients|RCB|DC|H|HD|HD26|HD26B,10,12
Inpatients|RCB|DC|H|HD|HD26|HD26C,9,3
Inpatients|RCB|DC|H|HD|HD39,,
Inpatients|RCB|DC|H|HD|HD39|HD39A,1,2
Inpatients|RCB|DC|H|HD|HD39|HD39B,9,3
Inpatients|RCB|DC|H|HD|HD39|HD39C,2,1
Inpatients|RCB|DC|H|HD|HD40,,
Inpatients|RCB|DC|H|HD|HD40|HD40A,3,4
Inpatients|RCB|DC|H|HD|HD40|HD40B,374,147
Inpatients|RCB|DC|H|HD|HD40|HD40C,68,27
Inpatients|RCB|DC|H|HR,,
Inpatients|RCB|DC|H|HR|HR06,,
Inpatients|RCB|DC|H|HR|HR06|HR06A,19,136
Inpatients|RCB|DC|H|HR|HR06|HR06B,2,11
Inpatients|RCB|DC|J,,
Inpatients|RCB|DC|J|JA,,
Inpatients|RCB|DC|J|JA|JA12,,
Inpatients|RCB|DC|J|JA|JA12|JA12A,14,7
Inpatients|RCB|DC|J|JA|JA12|JA12B,23,9
Inpatients|RCB|DC|J|JA|JA12|JA12C,45,17
Inpatients|RCB|DC|J|JA|JA18,,
Inpatients|RCB|DC|J|JA|JA18|JA18B,2,2
Inpatients|RCB|DC|J|JA|JA18|JA18C,3,2
Inpatients|RCB|DC|J|JA|JA20,,
Inpatients|RCB|DC|J|JA|JA20|JA20A,5,12
Inpatients|RCB|DC|J|JA|JA20|JA20B,29,57
Inpatients|RCB|DC|J|JA|JA20|JA20C,64,118
Inpatients|RCB|DC|J|JA|JA21,,
Inpatients|RCB|DC|J|JA|JA21|JA21A,1,3
Inpatients|RCB|DC|J|JA|JA24,,
Inpatients|RCB|DC|J|JA|JA24|JA24A,7,10
Inpatients|RCB|DC|J|JA|JA24|JA24B,24,33
Inpatients|RCB|DC|J|JA|JA24|JA24C,68,82
Inpatients|RCB|DC|J|JA|JA25,,
Inpatients|RCB|DC|J|JA|JA25|JA25Z,2,3
Inpatients|RCB|DC|J|JA|JA26,,
Inpatients|RCB|DC|J|JA|JA26|JA26Z,3,9
Inpatients|RCB|DC|J|JC,,
Inpatients|RCB|DC|J|JC|JC01,,
Inpatients|RCB|DC|J|JC|JC01|JC01B,2,7
Inpatients|RCB|DC|J|JC|JC01|JC01C,1,1
Inpatients|RCB|DC|J|JC|JC03,,
Inpatients|RCB|DC|J|JC|JC03|JC03A,5,18
Inpatients|RCB|DC|J|JC|JC03|JC03B,10,20
Inpatients|RCB|DC|J|JC|JC03|JC03C,7,9
Inpatients|RCB|DC|J|JC|JC04,,
Inpatients|RCB|DC|J|JC|JC04|JC04A,13,23
Inpatients|RCB|DC|J|JC|JC04|JC04B,27,33
Inpatients|RCB|DC|J|JC|JC04|JC04C,56,49
Inpatients|RCB|DC|J|JC|JC05,,
Inpatients|RCB|DC|J|JC|JC05|JC05A,2,2
Inpatients|RCB|DC|J|JC|JC05|JC05B,2,2
Inpatients|RCB|DC|J|JC|JC05|JC05C,5,5
Inpatients|RCB|DC|J|JC|JC11,,
Inpatients|RCB|DC|J|JC|JC11|JC11Z,1,1
Inpatients|RCB|DC|J|JC|JC14,,
Inpatients|RCB|DC|J|JC|JC14|JC14Z,16,12
Inpatients|RCB|DC|J|JC|JC15,,
Inpatients|RCB|DC|J|JC|JC15|JC15Z,548,317
Inpatients|RCB|DC|J|JC|JC16,,
Inpatients|RCB|DC|J|JC|JC16|JC16Z,358,286
Inpatients|RCB|DC|J|JC|JC17,,
Inpatients|RCB|DC|J|JC|JC17|JC17Z,39,38
Inpatients|RCB|DC|J|JC|JC18,,
Inpatients|RCB|DC|J|JC|JC18|JC18Z,39,17
Inpatients|RCB|DC|J|JD,,
Inpatients|RCB|DC|J|JD|JD03,,
Inpatients|RCB|DC|J|JD|JD03|JD03A,29,5
Inpatients|RCB|DC|J|JD|JD03|JD03B,86,2
Inpatients|RCB|DC|J|JD|JD03|JD03C,86,3
Inpatients|RCB|DC|J|JD|JD04,,
Inpatients|RCB|DC|J|JD|JD04|JD04A,2,3
Inpatients|RCB|DC|J|JD|JD04|JD04B,12,6
Inpatients|RCB|DC|J|JD|JD04|JD04C,7,3
Inpatients|RCB|DC|J|JD|JD05,,
